"event_date","events","active_users","sessions"
2023-02-09 13:34:04,1,1,1
2023-02-09 14:06:42,2,1,1
2023-02-09 14:07:32,1,1,1
2023-02-09 14:07:45,2,1,1
2023-02-09 14:07:49,2,1,1
2023-02-09 14:07:54,2,1,1
2023-02-09 14:08:05,2,1,1
2023-02-09 14:08:11,2,1,1
2023-02-09 14:12:23,2,1,1
2023-02-09 14:13:43,1,1,1
2023-02-09 14:13:53,2,1,1
2023-02-09 14:13:56,2,1,1
2023-02-09 14:14:02,2,1,1
2023-02-09 14:14:08,2,1,1
2023-02-09 14:14:17,2,1,1
2023-02-09 14:14:21,2,1,1
2023-02-09 14:14:28,2,1,1
2023-02-09 14:14:35,3,1,1
2023-02-09 14:14:40,3,1,1
2023-02-09 14:14:47,2,1,1
2023-02-09 14:15:23,3,1,1
2023-02-09 14:15:35,2,1,1
2023-02-09 14:16:27,3,1,1
2023-02-09 14:16:40,2,1,1
2023-02-09 14:17:30,2,1,1
2023-02-09 14:17:40,2,1,1
2023-02-09 14:18:31,2,1,1
2023-02-09 14:21:36,2,1,1
2023-02-09 14:22:46,1,1,1
2023-02-09 14:23:01,2,1,1
2023-02-09 14:23:06,4,2,2
2023-02-09 14:23:12,2,1,1
2023-02-09 14:23:20,2,1,1
2023-02-09 14:23:28,2,1,1
2023-02-09 14:23:41,2,1,1
2023-02-09 14:30:49,2,1,1
2023-02-09 14:31:43,1,1,1
2023-02-09 14:32:09,2,1,1
2023-02-09 14:32:14,2,1,1
2023-02-09 14:32:20,2,1,1
2023-02-09 14:32:24,2,1,1
2023-02-09 14:32:35,2,1,1
2023-02-09 14:32:44,2,1,1
2023-02-09 14:32:55,2,1,1
2023-02-09 14:33:03,3,1,1
2023-02-09 14:33:08,3,1,1
2023-02-09 14:33:19,2,1,1
2023-02-09 14:34:04,3,1,1
2023-02-09 14:34:23,2,1,1
2023-02-09 14:35:17,3,1,1
2023-02-09 14:35:25,2,1,1
2023-02-09 14:36:26,3,1,1
2023-02-09 14:36:31,2,1,1
2023-02-09 14:37:18,3,1,1
2023-02-09 14:37:32,2,1,1
2023-02-09 14:39:04,2,1,1
2023-02-09 14:42:40,1,1,1
2023-02-09 14:42:53,3,1,1
2023-02-09 14:43:10,2,1,1
2023-02-09 14:44:25,3,1,1
2023-02-09 14:59:18,2,1,1
2023-02-09 15:00:46,1,1,1
2023-02-09 15:01:03,2,1,1
2023-02-09 15:01:08,2,1,1
2023-02-09 15:01:11,2,1,1
2023-02-09 15:01:19,2,1,1
2023-02-09 15:01:23,2,1,1
2023-02-09 15:01:31,2,1,1
2023-02-09 15:11:39,1,1,1
2023-02-09 15:11:51,2,1,1
2023-02-09 15:13:08,4,1,1
2023-02-09 15:14:12,2,1,1
2023-02-09 15:15:37,1,1,1
2023-02-09 15:16:03,2,1,1
2023-02-09 15:16:06,2,1,1
2023-02-09 15:16:08,2,1,1
2023-02-09 15:16:15,2,1,1
2023-02-09 15:16:22,2,1,1
2023-02-09 15:16:32,2,1,1
2023-02-09 15:16:40,2,1,1
2023-02-09 15:27:47,2,1,1
2023-02-09 15:29:00,1,1,1
2023-02-09 15:29:22,2,1,1
2023-02-09 15:29:25,2,1,1
2023-02-09 15:29:30,2,1,1
2023-02-09 15:29:41,2,1,1
2023-02-09 15:35:13,1,1,1
2023-02-09 15:35:18,3,1,1
2023-02-09 15:35:32,2,1,1
2023-02-09 15:37:18,3,1,1
2023-02-09 15:46:13,2,1,1
2023-02-09 15:47:42,1,1,1
2023-02-09 15:48:02,2,1,1
2023-02-09 15:48:05,2,1,1
2023-02-09 15:48:35,2,1,1
2023-02-09 15:50:02,1,1,1
2023-02-09 15:50:20,2,1,1
2023-02-09 15:50:24,2,1,1
2023-02-09 15:50:29,2,1,1
2023-02-09 15:50:33,2,1,1
2023-02-09 15:50:42,2,1,1
2023-02-09 15:50:51,2,1,1
2023-02-09 15:51:00,2,1,1
2023-02-09 15:51:08,3,1,1
2023-02-09 15:51:23,3,1,1
2023-02-09 15:51:33,2,1,1
2023-02-09 15:52:10,3,1,1
2023-02-09 15:52:23,2,1,1
2023-02-09 15:53:05,3,1,1
2023-02-09 15:53:22,2,1,1
2023-02-09 15:54:09,3,1,1
2023-02-09 15:54:15,2,1,1
2023-02-09 15:55:08,3,1,1
2023-02-09 15:55:19,2,1,1
2023-02-09 15:56:28,2,1,1
2023-02-09 16:00:10,2,1,1
2023-02-09 16:01:27,1,1,1
2023-02-09 16:01:51,2,1,1
2023-02-09 16:09:23,2,1,1
2023-02-09 16:10:57,1,1,1
2023-02-09 16:11:22,2,1,1
2023-02-09 16:11:25,2,1,1
2023-02-09 16:11:31,2,1,1
2023-02-09 16:11:38,2,1,1
2023-02-09 16:11:43,2,1,1
2023-02-09 16:11:50,2,1,1
2023-02-09 16:12:01,2,1,1
2023-02-09 16:12:09,3,1,1
2023-02-09 16:12:21,3,1,1
2023-02-09 16:12:27,2,1,1
2023-02-09 16:13:01,2,1,1
2023-02-09 16:18:36,2,1,1
2023-02-09 16:19:28,1,1,1
2023-02-09 16:19:54,2,1,1
2023-02-09 16:19:58,2,1,1
2023-02-09 16:33:47,1,1,1
2023-02-09 16:34:03,2,1,1
2023-02-09 16:35:14,4,1,1
2023-02-09 16:46:57,2,1,1
2023-02-09 16:48:01,1,1,1
2023-02-09 16:48:18,2,1,1
2023-02-09 16:48:22,2,1,1
2023-02-09 16:48:25,2,1,1
2023-02-09 16:48:36,2,1,1
2023-02-09 16:48:44,2,1,1
2023-02-09 16:48:51,1,1,1
2023-02-09 17:00:32,2,1,1
2023-02-09 17:02:03,1,1,1
2023-02-09 17:02:19,2,1,1
2023-02-09 17:02:22,2,1,1
2023-02-09 17:02:24,2,1,1
2023-02-09 17:02:34,1,1,1
2023-02-09 17:14:07,2,1,1
2023-02-09 17:15:13,1,1,1
2023-02-09 17:15:28,2,1,1
2023-02-09 17:15:31,2,1,1
2023-02-09 17:15:36,2,1,1
2023-02-09 17:36:55,2,1,1
2023-02-09 17:38:25,1,1,1
2023-02-09 17:38:39,2,1,1
2023-02-09 17:38:44,2,1,1
2023-02-09 17:38:50,2,1,1
2023-02-09 17:38:56,2,1,1
2023-02-09 17:42:36,2,1,1
2023-02-09 17:43:53,1,1,1
2023-02-09 17:44:03,2,1,1
2023-02-09 17:44:06,2,1,1
2023-02-09 17:44:09,2,1,1
2023-02-09 17:44:18,2,1,1
2023-02-09 17:44:26,2,1,1
2023-02-09 17:44:36,2,1,1
2023-02-09 17:44:46,2,1,1
2023-02-09 17:44:51,3,1,1
2023-02-09 17:46:50,2,1,1
2023-02-09 17:47:11,1,1,1
2023-02-09 17:56:03,2,1,1
2023-02-09 17:57:20,1,1,1
2023-02-09 17:57:37,2,1,1
2023-02-09 17:57:40,2,1,1
2023-02-09 17:57:45,2,1,1
2023-02-09 17:57:54,2,1,1
2023-02-09 17:58:01,2,1,1
2023-02-09 17:58:06,2,1,1
2023-02-09 17:58:17,2,1,1
2023-02-09 17:58:22,3,1,1
2023-02-09 17:58:30,3,1,1
2023-02-09 17:58:43,2,1,1
2023-02-09 17:59:13,3,1,1
2023-02-09 17:59:29,2,1,1
2023-02-09 18:00:24,3,1,1
2023-02-09 18:00:34,2,1,1
2023-02-09 18:01:15,3,1,1
2023-02-09 18:01:26,2,1,1
2023-02-09 18:01:44,2,1,1
2023-02-09 18:02:15,3,1,1
2023-02-09 18:02:29,2,1,1
2023-02-09 18:02:53,1,1,1
2023-02-09 18:03:04,2,1,1
2023-02-09 18:03:11,2,1,1
2023-02-09 18:03:15,2,1,1
2023-02-09 18:03:22,2,1,1
2023-02-09 18:03:27,2,1,1
2023-02-09 18:03:33,2,1,1
2023-02-09 18:03:43,2,1,1
2023-02-09 18:03:47,3,1,1
2023-02-09 18:03:59,4,1,1
2023-02-09 18:04:02,3,1,1
2023-02-09 18:04:06,2,1,1
2023-02-09 18:04:08,2,1,1
2023-02-09 18:04:49,3,1,1
2023-02-09 18:05:43,1,1,1
2023-02-09 18:05:59,2,1,1
2023-02-09 18:06:03,2,1,1
2023-02-09 18:06:07,2,1,1
2023-02-09 18:06:11,2,1,1
2023-02-09 18:06:20,2,1,1
2023-02-09 18:06:24,2,1,1
2023-02-09 18:06:34,2,1,1
2023-02-09 18:06:41,3,1,1
2023-02-09 18:06:50,3,1,1
2023-02-09 18:07:02,2,1,1
2023-02-09 18:07:47,3,1,1
2023-02-09 18:17:41,2,1,1
2023-02-09 18:19:06,1,1,1
2023-02-09 18:19:16,2,1,1
2023-02-09 18:26:54,2,1,1
2023-02-09 18:28:32,1,1,1
2023-02-09 18:28:59,2,1,1
2023-02-09 18:29:06,2,1,1
2023-02-09 18:29:11,2,1,1
2023-02-09 18:29:15,2,1,1
2023-02-09 18:29:26,2,1,1
2023-02-09 18:29:33,2,1,1
2023-02-09 18:29:44,2,1,1
2023-02-09 18:29:50,3,1,1
2023-02-09 18:30:04,3,1,1
2023-02-09 18:30:17,2,1,1
2023-02-09 18:31:00,2,1,1
2023-02-09 18:31:19,2,1,1
2023-02-09 18:32:13,3,1,1
2023-02-09 18:32:22,2,1,1
2023-02-09 18:33:22,3,1,1
2023-02-09 18:33:33,2,1,1
2023-02-09 18:34:12,3,1,1
2023-02-09 18:34:57,2,1,1
2023-02-09 18:36:02,1,1,1
2023-02-09 18:36:30,2,1,1
2023-02-09 18:36:35,2,1,1
2023-02-09 18:36:41,2,1,1
2023-02-09 18:36:52,2,1,1
2023-02-09 18:43:11,1,1,1
2023-02-09 18:43:28,3,1,1
2023-02-09 18:43:39,2,1,1
2023-02-09 18:44:10,2,1,1
2023-02-09 18:44:50,3,1,1
2023-02-09 18:45:06,2,1,1
2023-02-09 18:45:36,1,1,1
2023-02-09 18:45:57,2,1,1
2023-02-09 18:46:04,2,1,1
2023-02-09 18:46:07,2,1,1
2023-02-09 18:46:11,2,1,1
2023-02-09 18:46:19,2,1,1
2023-02-09 18:46:22,3,1,1
2023-02-09 18:46:26,2,1,1
2023-02-09 18:46:32,2,1,1
2023-02-09 18:46:37,3,1,1
2023-02-09 18:46:38,2,1,1
2023-02-09 18:46:42,3,1,1
2023-02-09 18:46:49,2,1,1
2023-02-09 18:47:24,3,1,1
2023-02-09 18:47:33,2,1,1
2023-02-09 18:47:37,3,1,1
2023-02-09 18:47:52,2,1,1
2023-02-09 18:48:20,3,1,1
2023-02-09 18:48:30,2,1,1
2023-02-09 18:48:36,3,1,1
2023-02-09 18:49:07,2,1,1
2023-02-09 18:49:14,3,1,1
2023-02-09 18:49:26,2,1,1
2023-02-09 18:50:07,4,1,1
2023-02-09 18:50:24,3,1,1
2023-02-09 18:50:38,2,1,1
2023-02-09 18:52:12,2,1,1
2023-02-09 19:06:58,2,1,1
2023-02-09 19:07:48,1,1,1
2023-02-09 19:08:04,1,1,1
2023-02-09 19:08:16,2,1,1
2023-02-09 19:08:19,2,1,1
2023-02-09 19:08:22,5,2,2
2023-02-09 19:08:26,2,1,1
2023-02-09 19:08:34,2,1,1
2023-02-09 19:08:39,2,1,1
2023-02-09 19:08:42,2,1,1
2023-02-09 19:08:52,2,1,1
2023-02-09 19:08:55,3,1,1
2023-02-09 19:09:03,3,1,1
2023-02-09 19:09:09,2,1,1
2023-02-09 19:09:44,3,1,1
2023-02-09 19:09:47,3,1,1
2023-02-09 19:10:01,2,1,1
2023-02-09 19:10:11,2,1,1
2023-02-09 19:10:47,3,1,1
2023-02-09 19:10:58,2,1,1
2023-02-09 19:11:11,3,1,1
2023-02-09 19:11:22,2,1,1
2023-02-09 19:11:41,3,1,1
2023-02-09 19:11:52,2,1,1
2023-02-09 19:12:35,3,1,1
2023-02-09 19:12:49,3,1,1
2023-02-09 19:12:59,2,1,1
2023-02-09 19:13:00,2,1,1
2023-02-09 19:13:45,2,1,1
2023-02-09 19:14:19,4,1,1
2023-02-09 19:14:23,2,1,1
2023-02-09 19:16:10,3,1,1
2023-02-09 19:25:13,1,1,1
2023-02-09 19:25:24,2,1,1
2023-02-09 19:25:32,2,1,1
2023-02-09 19:26:25,1,1,1
2023-02-09 19:26:47,4,1,1
2023-02-09 19:26:51,2,1,1
2023-02-09 19:26:57,2,1,1
2023-02-09 19:27:01,2,1,1
2023-02-09 19:27:09,2,1,1
2023-02-09 19:27:14,2,1,1
2023-02-09 19:27:23,2,1,1
2023-02-09 19:27:33,2,1,1
2023-02-09 19:27:40,3,1,1
2023-02-09 19:27:55,3,1,1
2023-02-09 19:28:01,2,1,1
2023-02-09 19:28:31,3,1,1
2023-02-09 19:28:50,2,1,1
2023-02-09 19:29:44,3,1,1
2023-02-09 19:30:00,2,1,1
2023-02-09 19:31:03,3,1,1
2023-02-09 19:31:05,2,1,1
2023-02-09 19:31:58,1,1,1
2023-02-09 19:32:07,2,1,1
2023-02-09 19:48:21,2,1,1
2023-02-09 19:49:18,1,1,1
2023-02-09 19:49:37,2,1,1
2023-02-09 19:49:41,2,1,1
2023-02-09 19:49:47,2,1,1
2023-02-09 19:49:53,2,1,1
2023-02-09 19:49:59,1,1,1
2023-02-09 20:01:56,2,1,1
2023-02-09 20:02:55,1,1,1
2023-02-09 20:03:24,2,1,1
2023-02-09 20:03:27,2,1,1
2023-02-09 20:16:45,1,1,1
2023-02-09 20:16:57,3,1,1
2023-02-09 20:17:18,2,1,1
2023-02-09 20:18:19,3,1,1
2023-02-09 20:29:06,2,1,1
2023-02-09 20:30:09,1,1,1
2023-02-09 20:30:18,2,1,1
2023-02-09 20:30:22,2,1,1
2023-02-09 20:30:25,2,1,1
2023-02-09 20:38:35,1,1,1
2023-02-09 20:38:54,3,1,1
2023-02-09 20:39:10,2,1,1
2023-02-09 20:39:54,2,1,1
2023-02-09 20:40:14,2,1,1
2023-02-09 20:41:28,3,1,1
2023-02-09 20:41:48,2,1,1
2023-02-09 20:42:57,3,1,1
2023-02-09 20:43:11,2,1,1
2023-02-09 20:44:20,3,1,1
2023-02-09 20:44:58,2,1,1
2023-02-09 20:46:34,3,1,1
2023-02-09 21:01:00,2,1,1
2023-02-09 21:02:36,1,1,1
2023-02-09 21:02:59,2,1,1
2023-02-09 21:03:03,2,1,1
2023-02-09 21:10:13,2,1,1
2023-02-09 21:11:50,1,1,1
2023-02-09 21:12:02,2,1,1
2023-02-09 21:12:06,2,1,1
2023-02-09 21:12:09,2,1,1
2023-02-09 21:12:18,2,1,1
2023-02-09 21:12:26,2,1,1
2023-02-09 21:12:31,2,1,1
2023-02-09 21:12:37,2,1,1
2023-02-09 21:12:43,3,1,1
2023-02-09 21:29:29,2,1,1
2023-02-09 21:30:27,1,1,1
2023-02-09 21:30:53,2,1,1
2023-02-09 21:30:57,2,1,1
2023-02-09 21:31:00,2,1,1
2023-02-09 21:31:12,2,1,1
2023-02-09 21:31:21,2,1,1
2023-02-09 21:31:33,2,1,1
2023-02-09 21:31:39,1,1,1
2023-02-09 21:38:42,2,1,1
2023-02-09 21:44:23,2,1,1
2023-02-09 21:45:37,1,1,1
2023-02-09 21:45:50,2,1,1
2023-02-09 21:45:55,2,1,1
2023-02-09 21:46:01,2,1,1
2023-02-09 21:57:58,2,1,1
2023-02-09 21:59:09,1,1,1
2023-02-09 21:59:39,2,1,1
2023-02-09 21:59:42,2,1,1
2023-02-09 21:59:45,2,1,1
2023-02-09 21:59:51,2,1,1
2023-02-09 22:00:00,2,1,1
2023-02-09 22:02:12,2,1,1
2023-02-09 22:03:16,1,1,1
2023-02-09 22:03:44,2,1,1
2023-02-09 22:03:47,2,1,1
2023-02-09 22:03:49,2,1,1
2023-02-09 22:03:58,2,1,1
2023-02-09 22:04:07,1,1,1
2023-02-09 22:07:53,2,1,1
2023-02-09 22:08:59,1,1,1
2023-02-09 22:09:20,2,1,1
2023-02-09 22:09:23,2,1,1
2023-02-09 22:12:07,2,1,1
2023-02-09 22:13:35,1,1,1
2023-02-09 22:13:47,2,1,1
2023-02-09 22:13:51,2,1,1
2023-02-09 22:14:02,1,1,1
2023-02-09 22:59:52,2,1,1
2023-02-09 23:01:03,1,1,1
2023-02-09 23:01:12,2,1,1
2023-02-09 23:01:18,2,1,1
2023-02-09 23:01:22,2,1,1
2023-02-09 23:01:29,2,1,1
2023-02-09 23:01:36,2,1,1
2023-02-09 23:01:41,2,1,1
2023-02-09 23:01:49,2,1,1
2023-02-09 23:01:56,3,1,1
2023-02-09 23:02:08,3,1,1
2023-02-09 23:02:15,2,1,1
2023-02-09 23:02:46,3,1,1
2023-02-09 23:03:01,2,1,1
2023-02-09 23:03:42,3,1,1
2023-02-09 23:03:51,2,1,1
2023-02-09 23:04:30,3,1,1
2023-02-09 23:22:40,2,1,1
2023-02-09 23:24:06,1,1,1
2023-02-09 23:24:15,2,1,1
2023-02-09 23:59:03,2,1,1
2023-02-10 00:00:05,1,1,1
2023-02-10 00:00:21,2,1,1
2023-02-10 00:08:16,2,1,1
2023-02-10 00:09:23,1,1,1
2023-02-10 00:09:47,2,1,1
2023-02-10 00:09:51,2,1,1
2023-02-10 00:09:54,2,1,1
2023-02-10 00:09:58,2,1,1
2023-02-10 00:10:03,2,1,1
2023-02-10 00:10:09,2,1,1
2023-02-10 00:10:21,2,1,1
2023-02-10 00:10:24,3,1,1
2023-02-10 00:10:36,3,1,1
2023-02-10 00:10:47,2,1,1
2023-02-10 00:11:27,3,1,1
2023-02-10 00:11:46,2,1,1
2023-02-10 00:12:40,2,1,1
2023-02-10 00:12:50,2,1,1
2023-02-10 00:13:39,3,1,1
2023-02-10 00:17:29,2,1,1
2023-02-10 00:18:52,1,1,1
2023-02-10 00:19:22,2,1,1
2023-02-10 00:19:25,2,1,1
2023-02-10 00:19:30,2,1,1
2023-02-10 00:19:41,2,1,1
2023-02-10 00:19:47,2,1,1
2023-02-10 00:19:55,2,1,1
2023-02-10 00:20:04,1,1,1
2023-02-10 00:32:23,2,1,1
2023-02-10 00:33:13,1,1,1
2023-02-10 00:33:27,2,1,1
2023-02-10 00:33:34,2,1,1
2023-02-10 00:33:40,2,1,1
2023-02-10 00:33:45,2,1,1
2023-02-10 00:33:50,2,1,1
2023-02-10 00:33:54,2,1,1
2023-02-10 00:34:04,2,1,1
2023-02-10 00:34:11,3,1,1
2023-02-10 00:34:20,3,1,1
2023-02-10 00:34:28,2,1,1
2023-02-10 00:35:00,3,1,1
2023-02-10 00:45:58,2,1,1
2023-02-10 00:46:50,1,1,1
2023-02-10 00:47:18,2,1,1
2023-02-10 00:47:22,2,1,1
2023-02-10 00:47:26,2,1,1
2023-02-10 00:47:33,2,1,1
2023-02-10 00:47:44,2,1,1
2023-02-10 00:47:50,2,1,1
2023-02-10 00:48:01,2,1,1
2023-02-10 00:48:09,3,1,1
2023-02-10 00:48:20,3,1,1
2023-02-10 00:48:31,2,1,1
2023-02-10 00:49:08,2,1,1
2023-02-10 00:49:17,2,1,1
2023-02-10 00:50:00,2,1,1
2023-02-10 00:50:13,2,1,1
2023-02-10 00:51:09,3,1,1
2023-02-10 00:51:20,2,1,1
2023-02-10 00:52:04,2,1,1
2023-02-10 00:57:45,1,1,1
2023-02-10 01:14:27,2,1,1
2023-02-10 01:15:59,1,1,1
2023-02-10 01:16:28,2,1,1
2023-02-10 01:16:32,2,1,1
2023-02-10 01:28:02,2,1,1
2023-02-10 01:29:23,1,1,1
2023-02-10 01:29:50,2,1,1
2023-02-10 01:29:57,2,1,1
2023-02-10 01:30:02,2,1,1
2023-02-10 01:30:08,2,1,1
2023-02-10 01:30:19,2,1,1
2023-02-10 01:30:29,2,1,1
2023-02-10 01:30:35,2,1,1
2023-02-10 01:30:39,3,1,1
2023-02-10 01:30:49,3,1,1
2023-02-10 01:30:56,2,1,1
2023-02-10 01:31:26,3,1,1
2023-02-10 01:31:38,2,1,1
2023-02-10 01:32:23,3,1,1
2023-02-10 01:32:35,2,1,1
2023-02-10 01:33:40,3,1,1
2023-02-10 01:33:47,2,1,1
2023-02-10 01:34:26,3,1,1
2023-02-10 01:34:40,2,1,1
2023-02-10 01:35:42,4,1,1
2023-02-10 01:37:15,2,1,1
2023-02-10 01:38:28,1,1,1
2023-02-10 01:38:37,2,1,1
2023-02-10 02:00:03,2,1,1
2023-02-10 02:01:37,1,1,1
2023-02-10 02:01:46,2,1,1
2023-02-10 02:01:50,2,1,1
2023-02-10 02:01:53,2,1,1
2023-02-10 02:01:59,2,1,1
2023-02-10 02:02:10,2,1,1
2023-02-10 02:02:16,2,1,1
2023-02-10 02:02:23,2,1,1
2023-02-10 02:02:30,3,1,1
2023-02-10 02:05:44,2,1,1
2023-02-10 02:06:44,1,1,1
2023-02-10 02:07:12,2,1,1
2023-02-10 02:07:15,2,1,1
2023-02-10 02:07:21,2,1,1
2023-02-10 02:07:27,2,1,1
2023-02-10 02:07:32,2,1,1
2023-02-10 02:07:38,2,1,1
2023-02-10 02:07:49,2,1,1
2023-02-10 02:07:55,3,1,1
2023-02-10 02:08:09,3,1,1
2023-02-10 02:08:16,2,1,1
2023-02-10 02:08:46,3,1,1
2023-02-10 02:09:05,2,1,1
2023-02-10 02:09:52,3,1,1
2023-02-10 02:09:58,2,1,1
2023-02-10 02:10:51,1,1,1
2023-02-10 02:11:07,2,1,1
2023-02-10 02:11:10,2,1,1
2023-02-10 02:11:12,2,1,1
2023-02-10 02:11:24,2,1,1
2023-02-10 02:19:11,2,1,1
2023-02-10 02:20:09,1,1,1
2023-02-10 02:20:25,3,1,1
2023-02-10 02:20:35,1,1,1
2023-02-10 02:20:40,2,1,1
2023-02-10 02:20:50,2,1,1
2023-02-10 02:20:54,2,1,1
2023-02-10 02:20:57,2,1,1
2023-02-10 02:21:03,2,1,1
2023-02-10 02:21:11,2,1,1
2023-02-10 02:21:23,3,1,1
2023-02-10 02:21:24,2,1,1
2023-02-10 02:21:48,2,1,1
2023-02-10 02:23:35,3,1,1
2023-02-10 02:23:54,2,1,1
2023-02-10 02:25:01,3,1,1
2023-02-10 02:25:17,2,1,1
2023-02-10 02:26:28,2,1,1
2023-02-10 02:27:04,2,1,1
2023-02-10 02:28:47,3,1,1
2023-02-10 02:38:27,2,1,1
2023-02-10 02:39:22,1,1,1
2023-02-10 02:39:47,2,1,1
2023-02-10 02:39:53,2,1,1
2023-02-10 02:39:56,2,1,1
2023-02-10 02:40:01,2,1,1
2023-02-10 02:40:06,2,1,1
2023-02-10 02:40:11,2,1,1
2023-02-10 02:40:19,2,1,1
2023-02-10 02:40:26,3,1,1
2023-02-10 02:40:41,3,1,1
2023-02-10 02:40:50,2,1,1
2023-02-10 02:41:33,3,1,1
2023-02-10 02:41:41,2,1,1
2023-02-10 02:42:30,3,1,1
2023-02-10 02:42:41,2,1,1
2023-02-10 02:43:35,3,1,1
2023-02-10 02:43:45,2,1,1
2023-02-10 02:44:42,3,1,1
2023-02-10 02:44:52,2,1,1
2023-02-10 02:46:16,4,1,1
2023-02-10 02:47:40,2,1,1
2023-02-10 02:48:52,1,1,1
2023-02-10 02:49:11,2,1,1
2023-02-10 02:49:16,2,1,1
2023-02-10 02:49:18,2,1,1
2023-02-10 02:49:29,2,1,1
2023-02-10 02:49:34,2,1,1
2023-02-10 02:49:44,2,1,1
2023-02-10 02:49:52,2,1,1
2023-02-10 02:49:55,1,1,1
2023-02-10 02:56:53,2,1,1
2023-02-10 02:58:06,1,1,1
2023-02-10 02:58:28,2,1,1
2023-02-10 03:01:07,2,1,1
2023-02-10 03:02:28,1,1,1
2023-02-10 03:02:58,2,1,1
2023-02-10 03:14:42,2,1,1
2023-02-10 03:15:50,1,1,1
2023-02-10 03:16:19,2,1,1
2023-02-10 03:16:29,1,1,1
2023-02-10 03:20:23,2,1,1
2023-02-10 03:21:32,1,1,1
2023-02-10 03:21:57,2,1,1
2023-02-10 03:22:02,2,1,1
2023-02-10 03:22:06,2,1,1
2023-02-10 03:22:08,1,1,1
2023-02-10 03:24:37,2,1,1
2023-02-10 03:25:31,1,1,1
2023-02-10 03:25:51,2,1,1
2023-02-10 03:25:57,2,1,1
2023-02-10 03:26:01,2,1,1
2023-02-10 03:26:09,2,1,1
2023-02-10 03:26:14,2,1,1
2023-02-10 03:26:18,2,1,1
2023-02-10 03:26:27,2,1,1
2023-02-10 03:26:33,3,1,1
2023-02-10 03:26:48,3,1,1
2023-02-10 03:26:54,2,1,1
2023-02-10 03:27:28,3,1,1
2023-02-10 03:38:12,2,1,1
2023-02-10 03:39:47,1,1,1
2023-02-10 03:40:00,2,1,1
2023-02-10 03:40:05,2,1,1
2023-02-10 03:40:11,2,1,1
2023-02-10 03:47:25,2,1,1
2023-02-10 03:48:46,1,1,1
2023-02-10 03:49:08,2,1,1
2023-02-10 03:49:11,2,1,1
2023-02-10 03:49:16,1,1,1
2023-02-10 04:06:41,2,1,1
2023-02-10 04:07:58,1,1,1
2023-02-10 04:08:27,2,1,1
2023-02-10 04:08:39,1,1,1
2023-02-10 04:18:15,1,1,1
2023-02-10 04:18:34,3,1,1
2023-02-10 04:18:44,2,1,1
2023-02-10 04:19:40,3,1,1
2023-02-10 04:20:03,2,1,1
2023-02-10 04:21:36,2,1,1
2023-02-10 04:21:48,2,1,1
2023-02-10 04:23:03,3,1,1
2023-02-10 04:23:25,2,1,1
2023-02-10 04:24:11,3,1,1
2023-02-10 04:24:42,2,1,1
2023-02-10 04:26:30,2,1,1
2023-02-10 04:54:23,2,1,1
2023-02-10 04:55:18,1,1,1
2023-02-10 04:55:27,2,1,1
2023-02-10 04:55:32,2,1,1
2023-02-10 04:55:38,2,1,1
2023-02-10 04:55:49,2,1,1
2023-02-10 04:55:59,2,1,1
2023-02-10 04:56:12,2,1,1
2023-02-10 04:56:18,2,1,1
2023-02-10 05:07:58,2,1,1
2023-02-10 05:09:05,1,1,1
2023-02-10 05:09:31,2,1,1
2023-02-10 05:09:36,2,1,1
2023-02-10 05:09:39,2,1,1
2023-02-10 05:09:45,2,1,1
2023-02-10 05:21:33,2,1,1
2023-02-10 05:22:25,1,1,1
2023-02-10 05:22:37,2,1,1
2023-02-10 05:22:40,2,1,1
2023-02-10 05:22:46,2,1,1
2023-02-10 05:22:56,2,1,1
2023-02-10 05:23:05,2,1,1
2023-02-10 05:36:27,2,1,1
2023-02-10 05:37:37,1,1,1
2023-02-10 05:37:57,2,1,1
2023-02-10 05:38:01,2,1,1
2023-02-10 05:38:07,2,1,1
2023-02-10 05:38:15,2,1,1
2023-02-10 05:38:18,1,1,1
2023-02-10 05:45:40,2,1,1
2023-02-10 05:46:30,1,1,1
2023-02-10 05:46:46,2,1,1
2023-02-10 05:46:49,2,1,1
2023-02-10 05:46:54,2,1,1
2023-02-10 05:47:01,2,1,1
2023-02-10 05:47:10,2,1,1
2023-02-10 05:47:17,2,1,1
2023-02-10 05:47:29,2,1,1
2023-02-10 05:47:32,3,1,1
2023-02-10 05:59:15,2,1,1
2023-02-10 06:00:53,1,1,1
2023-02-10 06:01:15,2,1,1
2023-02-10 06:01:20,2,1,1
2023-02-10 06:01:23,2,1,1
2023-02-10 06:01:29,2,1,1
2023-02-10 06:01:37,2,1,1
2023-02-10 06:01:48,2,1,1
2023-02-10 06:01:53,2,1,1
2023-02-10 06:02:01,1,1,1
2023-02-10 06:19:50,2,1,1
2023-02-10 06:20:48,1,1,1
2023-02-10 06:21:08,2,1,1
2023-02-10 06:21:13,2,1,1
2023-02-10 06:21:18,2,1,1
2023-02-10 06:21:24,2,1,1
2023-02-10 06:21:29,2,1,1
2023-02-10 06:29:03,2,1,1
2023-02-10 06:30:30,1,1,1
2023-02-10 06:30:49,2,1,1
2023-02-10 06:30:55,2,1,1
2023-02-10 06:30:59,2,1,1
2023-02-10 06:31:04,2,1,1
2023-02-10 06:31:10,2,1,1
2023-02-10 06:31:16,2,1,1
2023-02-10 06:31:22,2,1,1
2023-02-10 06:31:25,3,1,1
2023-02-10 06:31:40,3,1,1
